player_name,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,position
Lucas Hernandez,66.54,81.69,42.23,44.77,73.69,63.92,22.54,51.54,37.54,27.54,61.08,59.23,67.62,68.31,69.0,58.23,61.0,61.54,72.54,61.0,64.08,46.54,69.15,66.23,26.54,32.54,33.54,65.85,67.08,68.23,9.54,6.54,7.54,13.54,9.54,DEF
Lucas Hradecky,66.76,73.0,16.15,16.41,16.74,17.68,13.68,16.18,16.79,17.74,21.24,19.71,42.5,42.0,54.82,59.26,52.62,17.71,59.59,34.65,50.26,17.71,28.59,23.44,18.68,29.59,24.74,16.41,16.24,15.21,69.12,67.06,66.65,64.47,69.03,GK
Lucas Joao,64.8,72.13,38.33,69.73,70.13,55.0,46.53,62.0,42.0,34.0,46.33,64.33,68.27,74.67,65.93,61.4,54.07,65.2,70.47,64.4,76.73,56.73,62.53,25.0,60.87,50.33,50.0,21.0,24.53,24.47,10.07,9.07,12.07,12.07,9.07,FW
Lucas Leiva,78.5,82.23,61.45,34.55,69.68,81.91,50.82,69.82,66.0,62.27,76.41,77.82,67.32,71.86,69.68,76.05,73.14,71.23,78.86,79.05,72.77,46.14,78.23,79.55,57.77,72.41,63.68,74.95,79.86,76.27,10.73,11.14,22.23,9.36,9.68,DEF
Lucas Mendes,72.7,79.7,50.7,53.8,73.1,68.3,42.7,43.3,27.7,50.7,65.5,61.5,62.5,63.5,67.7,65.8,55.3,64.7,76.0,72.6,76.7,50.8,73.2,71.7,34.7,57.7,55.7,74.1,77.3,73.0,13.0,14.0,14.0,8.0,9.0,DEF
Lucas Moura,79.53,86.47,74.8,70.87,49.2,77.47,69.33,87.13,69.53,68.53,72.13,81.6,92.8,90.0,92.27,79.33,83.0,78.6,70.07,68.87,52.2,76.8,66.2,50.0,76.4,73.07,73.0,39.0,43.0,48.0,9.0,10.0,14.0,7.0,14.0,MID
Lucas Nahuel Castro,73.24,76.91,72.03,65.18,61.59,75.24,61.5,76.53,72.76,67.06,71.62,77.74,74.59,75.79,72.94,71.0,71.74,76.71,65.59,74.03,68.09,70.94,63.35,39.26,70.35,69.71,67.88,36.18,45.09,42.91,5.88,6.88,8.88,14.88,4.88,MID
Lucas Neill,73.52,75.04,63.61,26.0,72.78,66.83,46.0,53.26,56.0,48.04,67.43,64.78,62.3,63.57,65.17,71.26,64.78,48.0,63.96,67.35,79.13,54.7,80.52,77.7,37.35,65.78,51.57,73.39,74.7,73.48,7.57,9.96,25.39,15.78,8.39,DEF
Lucas Perez,75.21,77.05,70.84,73.68,58.47,77.32,71.74,77.47,79.21,80.53,71.95,76.63,76.89,78.53,74.0,73.47,75.74,76.26,63.0,70.0,69.16,71.79,69.79,37.32,72.16,76.05,72.47,23.32,23.32,25.32,13.32,7.32,7.32,9.32,9.32,MID
Lucas Piazon,73.29,84.12,69.32,69.68,54.06,73.03,66.41,79.85,65.74,68.59,66.18,79.53,76.21,73.97,75.91,68.35,62.41,64.82,47.18,67.76,62.26,70.38,36.06,29.94,66.12,73.06,71.82,23.24,23.35,21.0,9.24,6.24,7.24,9.24,13.24,MID
Lucas Pratto,78.25,79.5,66.2,77.4,78.2,68.25,73.0,73.75,57.0,56.0,72.2,76.8,71.25,72.0,62.0,78.55,57.3,82.5,66.0,72.0,89.6,79.0,73.6,43.25,81.55,71.05,81.0,28.0,36.0,28.0,8.0,15.0,6.0,15.0,15.0,FW
Lucas Silva,71.94,82.5,60.22,47.56,59.61,76.28,39.28,69.67,56.0,50.22,69.89,73.11,67.67,65.78,71.33,66.0,63.67,76.22,72.78,78.67,73.83,71.33,75.78,70.06,61.78,67.61,55.89,71.39,70.0,63.67,10.22,6.22,9.22,13.22,6.22,MID
Lucas Souza,63.25,66.5,45.25,43.45,65.4,66.25,50.25,55.85,48.25,40.25,61.85,61.95,59.0,53.2,51.0,60.75,53.3,67.35,53.0,76.35,74.8,65.2,67.7,62.0,50.7,48.95,45.25,57.65,62.75,62.65,9.25,9.25,12.25,7.25,9.25,DEF
Lucas Tousart,58.55,73.27,41.18,33.0,60.0,62.18,32.18,57.09,33.18,44.18,54.82,60.91,60.55,60.36,54.09,52.73,64.0,49.18,60.0,63.27,67.91,36.36,59.82,55.73,38.18,58.45,45.18,57.45,63.09,55.36,10.18,14.18,15.18,9.18,14.18,MID
Lucas van Eenoo,62.37,68.89,60.44,54.04,47.63,64.33,57.41,63.74,69.33,66.22,61.96,65.85,64.59,61.44,70.67,66.26,66.67,61.07,59.85,64.93,50.78,59.96,54.85,57.19,60.96,66.19,58.93,42.37,47.07,45.19,9.11,12.22,17.67,10.59,12.52,MID
Lucas Vazquez,70.05,75.21,71.05,67.11,48.47,67.16,41.68,72.11,65.58,67.21,59.58,68.68,84.11,79.21,73.89,76.74,73.84,59.68,67.26,68.0,53.63,60.79,53.37,25.63,73.79,58.58,55.37,22.37,29.21,22.05,8.37,15.37,8.37,8.37,6.37,MID
Lucas Wilchez,71.32,71.5,72.05,61.14,38.18,69.5,50.73,76.73,72.86,67.41,66.95,73.82,78.55,77.41,81.05,65.23,82.18,71.5,60.27,64.55,58.0,65.73,55.64,42.18,66.64,69.91,58.36,30.23,38.59,32.64,15.18,7.18,8.18,8.18,6.18,MID
Lucas Woudenberg,63.88,72.75,65.25,28.38,50.38,59.38,48.38,58.38,48.38,38.38,63.38,55.38,74.12,72.25,60.0,59.12,67.75,44.38,65.5,86.62,63.62,33.38,73.5,59.88,39.38,49.38,43.38,64.5,65.5,64.38,5.38,5.38,8.38,14.38,6.38,DEF
Lucas,69.55,74.86,66.95,61.5,51.77,66.14,41.18,68.95,61.14,65.0,59.5,66.77,80.23,76.05,70.82,74.41,70.95,60.82,65.77,66.23,56.73,59.73,55.77,31.14,67.95,57.27,54.23,28.59,34.09,27.77,8.73,15.05,8.32,8.32,7.14,MID
Lucas,55.88,60.38,27.62,22.62,63.88,25.62,27.62,34.12,26.62,25.62,33.62,33.75,55.5,56.12,36.75,49.62,52.5,37.62,60.88,62.0,82.12,20.62,52.62,48.62,23.62,31.62,35.62,54.25,57.25,58.88,9.62,10.62,8.62,11.62,5.62,DEF
Lucho Gonzalez,80.81,81.62,78.12,75.5,75.46,86.31,84.19,76.46,82.5,75.08,84.04,83.62,66.58,71.85,70.15,75.0,68.5,75.08,69.19,71.73,75.92,79.38,68.19,74.23,81.77,86.58,83.0,59.5,69.81,53.15,8.19,8.08,28.65,9.54,16.23,MID
Luciano Amaral,66.29,67.14,65.0,51.0,57.14,63.57,42.0,56.29,56.71,58.29,59.86,64.29,69.86,73.14,74.57,67.57,64.71,71.57,64.86,72.57,66.71,64.71,63.57,72.57,40.0,58.86,53.0,64.43,65.71,67.57,7.0,10.0,13.0,9.0,14.0,DEF
Luciano Becchio,69.15,70.35,47.69,72.0,78.0,59.58,69.38,64.46,54.46,49.65,50.81,63.77,56.96,64.23,62.12,68.69,56.42,73.12,79.08,73.65,78.81,64.88,68.12,50.04,69.69,66.08,66.58,45.5,42.46,44.0,13.42,10.65,15.27,9.04,8.23,FW
Luciano Dario Vietto,74.71,83.71,65.67,76.76,65.52,75.43,72.48,79.57,70.81,67.81,63.38,78.57,78.33,78.0,77.33,72.29,82.33,74.05,75.1,75.05,51.9,72.43,57.71,31.86,75.57,70.71,68.48,35.33,45.67,44.0,13.33,13.33,7.33,7.33,11.33,FW
Luciano Dompig,55.0,62.0,49.0,42.0,43.0,52.0,43.0,60.0,48.0,37.0,42.0,57.0,67.0,72.0,65.0,54.0,62.0,60.0,65.0,64.0,70.0,47.0,47.0,23.0,45.0,46.0,42.0,21.0,31.0,29.0,6.0,15.0,13.0,12.0,9.0,MID
Luciano Narsingh,72.19,78.62,68.0,65.62,45.38,68.0,59.56,74.38,66.31,59.19,54.62,70.75,89.06,88.38,80.88,69.31,73.62,64.75,59.94,68.31,61.06,51.88,34.0,31.19,69.38,64.44,56.88,25.19,27.69,22.69,8.56,9.06,17.06,9.06,7.31,MID
Luciano Slagveer,65.35,74.7,54.7,63.25,54.8,57.8,55.65,68.4,61.05,40.75,50.7,66.3,85.0,85.0,79.9,64.05,66.45,64.6,69.1,60.4,55.05,53.35,47.2,25.45,63.9,55.4,51.8,29.8,28.9,36.8,10.25,14.25,11.25,13.25,15.25,FW
Luciano Zauri,69.77,71.08,68.81,39.35,65.85,68.65,52.73,60.42,63.58,48.42,65.62,64.08,57.96,59.73,59.62,71.69,73.27,68.69,59.96,49.0,67.62,59.92,74.15,73.62,55.31,48.27,52.08,72.38,73.92,70.88,14.15,15.65,23.77,13.19,8.81,DEF
Luciano,66.0,66.0,27.0,18.0,64.0,36.0,16.0,17.0,37.0,27.0,29.0,38.0,34.0,49.0,32.0,54.0,35.0,14.0,30.0,68.0,89.0,19.0,79.0,71.0,26.0,39.0,30.0,68.0,73.0,64.0,14.0,13.0,13.0,10.0,9.0,DEF
Luciano,69.53,72.07,18.47,16.6,19.93,32.87,18.47,20.2,17.93,15.0,48.33,31.6,64.87,63.33,70.8,69.67,61.93,32.0,82.0,53.47,50.8,17.27,55.73,32.2,21.67,37.4,47.27,17.8,17.2,22.2,73.93,62.87,66.53,65.47,76.67,GK
Lucien Aubey,67.5,74.67,63.0,38.0,71.0,63.0,29.17,49.5,48.17,38.17,67.0,63.67,69.17,66.17,68.67,61.33,67.33,61.83,70.83,73.17,77.17,45.17,72.83,54.17,57.0,63.17,53.67,69.17,65.83,68.0,11.33,17.33,50.67,15.33,17.0,DEF
Lucio,81.73,82.36,40.55,44.09,83.45,69.45,66.64,65.45,43.0,68.55,61.64,74.86,65.18,70.32,57.09,74.64,59.91,77.45,82.95,65.36,85.5,66.55,85.82,78.64,64.27,65.91,67.27,81.36,84.59,79.59,7.36,12.36,16.73,16.05,10.91,DEF
Ludcinio Marengo,64.0,68.8,64.0,51.0,23.0,58.0,56.0,67.0,59.0,34.0,44.0,62.0,87.0,80.0,85.0,62.0,80.0,45.0,66.0,64.0,53.0,44.0,56.0,21.0,59.0,54.0,50.0,20.0,19.0,22.0,8.0,10.0,8.0,10.0,9.0,MID
Ludovic Baal,68.6,73.6,69.9,44.0,62.85,71.55,56.0,56.65,53.0,50.0,61.8,67.4,78.55,78.4,59.9,67.05,72.75,50.0,62.95,83.75,69.2,57.3,71.95,61.6,36.3,58.5,64.2,65.9,67.5,68.35,10.75,13.4,16.4,14.25,15.95,DEF
Ludovic Blas,58.5,71.5,48.0,45.5,50.0,68.0,44.0,60.25,44.0,41.0,61.0,55.25,69.75,65.0,67.5,53.0,74.0,65.0,58.0,61.0,50.0,54.5,64.0,56.0,54.0,54.25,54.0,51.75,58.0,58.5,12.0,9.0,14.0,14.0,15.0,MID
Ludovic Butelle,70.5,73.73,15.73,16.14,16.09,32.05,14.82,15.68,13.27,19.82,34.23,25.27,49.41,53.59,40.0,73.59,40.73,27.91,79.0,41.05,76.68,16.5,49.36,36.55,30.86,36.91,34.36,15.68,15.68,14.05,72.86,70.86,62.45,66.14,72.59,GK
Ludovic Buysens,61.82,63.91,42.0,36.82,68.0,55.09,29.0,38.0,40.0,38.64,51.55,51.73,50.27,53.64,56.73,59.09,62.36,55.0,52.27,72.0,67.64,42.0,62.09,60.55,38.18,56.73,43.27,61.55,63.91,62.0,7.36,11.82,18.82,9.64,12.55,DEF
Ludovic Delporte,69.5,68.38,71.38,61.0,58.88,67.12,54.25,68.25,83.0,69.62,71.62,69.62,72.62,75.25,64.5,73.75,60.0,64.12,66.0,66.0,66.25,66.25,62.62,60.0,73.0,74.0,68.25,53.5,57.62,50.0,7.5,16.12,49.5,15.62,15.75,MID
Ludovic Genest,62.95,68.75,53.95,63.55,57.65,58.9,65.7,59.95,49.05,53.05,36.65,56.45,78.25,76.75,77.85,71.35,70.2,65.0,64.55,68.1,49.75,53.85,45.45,40.45,62.45,60.3,63.9,18.8,18.8,16.35,12.1,14.35,19.3,15.85,12.85,FW
Ludovic Giuly,77.27,80.18,79.0,75.73,58.36,81.09,78.55,78.64,75.27,72.82,74.36,79.09,80.91,80.45,79.45,71.55,80.55,74.45,48.0,63.09,54.0,73.36,50.82,59.73,72.18,81.45,76.73,33.55,37.45,39.36,6.36,12.0,43.82,12.64,11.0,MID
Ludovic Lamine Sane,73.68,78.5,44.23,27.27,75.77,69.55,21.23,59.91,46.14,22.23,67.41,66.82,65.68,69.05,59.32,70.82,58.73,61.82,77.05,71.45,79.55,48.68,76.91,73.41,40.95,65.05,32.32,73.09,74.77,73.05,6.5,10.14,17.27,7.55,10.14,DEF
Ludovic Magnin,71.62,75.5,74.62,38.0,65.12,75.12,64.5,56.38,57.5,64.12,72.25,69.12,63.5,77.38,58.62,58.75,70.75,70.75,59.12,73.88,71.5,71.88,68.12,69.38,68.5,67.5,65.0,74.62,72.75,74.25,7.75,17.38,49.0,16.88,16.5,DEF
Ludovic Obraniak,76.46,78.25,76.04,69.29,59.0,79.08,73.67,74.75,79.67,76.42,79.96,79.33,71.83,72.38,73.79,71.79,74.54,76.75,44.71,71.38,61.96,74.88,64.21,51.25,72.29,76.58,71.04,31.25,55.46,55.0,5.58,9.58,27.25,14.42,13.62,MID
Ludovic Sylvestre,66.89,69.89,65.0,61.26,65.68,70.63,54.68,68.16,66.16,67.26,70.58,68.74,57.0,60.32,61.89,64.74,63.53,67.47,64.11,72.0,64.16,62.42,62.05,62.58,67.79,65.58,58.53,43.79,55.0,46.68,13.53,15.26,23.74,11.47,13.0,MID
Ludovic,67.1,73.3,64.2,57.2,42.2,64.5,50.0,69.2,55.4,38.0,53.0,66.8,84.2,86.0,82.5,68.5,83.0,62.8,46.2,66.4,42.2,61.6,45.0,25.2,62.9,49.4,44.0,22.0,21.2,22.0,13.0,12.0,12.0,14.0,8.0,MID
Luigi Bruins,67.77,71.54,64.77,64.62,50.0,67.08,68.23,71.0,78.23,70.31,66.54,77.77,65.69,67.85,70.23,68.31,54.0,62.69,62.0,56.31,54.54,64.0,56.15,53.31,63.31,71.0,52.62,38.54,40.54,40.08,10.62,11.0,30.77,10.38,11.77,MID
Luigi Giorgi,65.74,70.91,69.86,52.09,57.86,66.6,55.89,66.14,62.2,61.11,63.4,69.66,64.14,66.11,60.66,64.54,55.23,69.2,58.11,71.29,63.23,58.23,65.74,46.69,64.94,67.29,61.77,31.8,41.37,46.06,9.94,8.34,14.71,14.54,10.11,MID
Luigi Pieroni,68.64,70.27,52.0,72.27,70.45,59.91,67.0,58.55,45.82,53.09,50.91,60.91,66.0,69.09,67.55,68.91,64.36,72.18,70.55,64.73,73.27,69.45,53.55,49.18,68.09,59.27,67.36,17.91,25.09,23.18,8.45,14.36,37.64,13.27,16.0,FW
Luigi Sepe,66.25,73.2,23.05,23.35,23.2,31.6,23.95,23.35,23.2,23.05,30.6,21.6,49.0,46.0,46.0,61.3,34.0,41.0,57.0,27.0,59.9,24.1,23.05,22.0,22.75,27.7,23.8,22.9,24.1,24.1,66.0,66.3,60.45,64.95,69.5,GK
Luigi Vaccaro,60.67,63.67,49.33,37.0,57.67,62.33,38.0,56.33,38.67,42.67,59.33,61.67,63.0,61.0,62.0,58.67,61.0,59.33,50.0,65.0,66.67,49.0,74.67,61.0,48.0,55.67,38.0,49.33,58.67,56.67,15.0,7.0,12.0,12.0,8.0,MID
Luigi Vitale,67.88,72.18,69.61,54.27,55.7,69.0,65.88,64.12,66.33,66.7,64.18,67.7,76.06,71.09,72.73,69.0,78.24,71.55,71.06,79.73,66.21,63.55,53.91,60.45,62.45,63.97,60.79,64.45,66.88,69.52,12.3,8.88,19.67,11.42,14.82,DEF
Luis Advincula,67.87,73.87,69.5,60.4,65.9,66.07,56.1,72.0,56.63,56.7,65.9,68.33,84.77,84.03,76.5,65.6,73.27,72.07,71.33,70.9,66.33,67.6,51.67,66.17,55.03,57.03,64.1,66.9,67.43,67.5,10.23,11.23,12.23,14.23,10.23,DEF
Luis Aguiar,73.44,77.56,68.0,63.67,62.0,75.11,52.0,71.44,83.0,79.78,74.56,76.22,72.33,68.78,72.0,70.11,66.0,80.56,66.0,75.22,77.33,78.22,71.67,63.78,70.78,81.0,75.78,41.0,52.0,32.0,6.0,17.33,50.11,15.67,17.33,MID
Luis Alberto,72.17,75.06,64.0,57.17,68.83,72.33,52.0,67.5,59.0,74.33,70.56,70.94,63.44,58.72,65.33,70.22,68.56,71.39,84.22,78.0,75.67,64.44,76.89,72.11,64.94,67.67,67.67,66.06,70.06,72.78,14.06,16.22,30.0,12.61,16.22,DEF
Luis Alberto,70.47,80.32,65.05,69.53,43.63,77.89,55.47,73.42,66.58,59.47,71.68,76.53,68.37,65.95,67.26,68.53,55.37,59.47,45.63,60.84,53.47,69.63,28.32,27.32,66.11,72.11,57.0,23.32,24.32,19.42,5.32,7.32,5.32,11.32,10.32,MID
Luis Alfonso Henriquez,64.71,66.21,65.67,52.79,47.71,64.38,53.83,59.46,62.12,57.83,61.46,60.54,74.83,73.33,75.12,49.38,72.46,65.42,75.5,78.29,69.67,64.42,68.17,61.83,50.33,55.75,52.75,68.5,70.5,67.96,8.67,16.33,17.33,11.33,11.33,DEF
Luis Aurelio,66.6,69.4,64.0,59.6,73.4,69.6,71.4,65.6,60.4,44.4,65.4,68.8,70.6,66.0,71.8,68.7,69.0,75.4,77.0,84.0,63.0,63.2,53.4,52.4,68.4,62.8,52.4,49.4,56.4,58.4,5.4,12.4,9.4,12.4,14.4,MID
Luis Boa Morte,73.38,76.0,73.38,68.25,60.25,71.38,69.75,77.88,67.0,65.62,66.38,76.88,75.75,77.0,84.0,63.25,69.0,76.88,60.0,62.0,68.12,59.88,63.38,53.75,69.62,59.0,75.12,28.5,40.88,26.0,7.88,16.5,44.75,16.25,16.88,FW
Luis Carlos,69.0,72.03,61.1,63.45,53.24,63.76,58.24,70.52,56.17,55.38,56.28,67.79,90.66,87.97,90.03,65.07,86.76,67.0,71.1,68.0,34.9,62.55,52.24,32.24,66.48,61.48,65.24,27.24,27.24,25.24,6.24,14.24,7.24,12.24,13.24,MID
Luis Dias,59.0,63.0,64.0,39.0,50.0,50.0,41.0,57.0,35.0,46.0,49.0,56.0,69.0,69.0,66.0,55.0,66.0,54.0,60.0,65.0,67.0,45.0,62.0,59.0,40.0,44.0,44.0,58.0,61.0,61.0,12.0,12.0,13.0,14.0,5.0,DEF
Luis Fabiano,81.72,82.16,57.04,85.8,83.4,73.56,82.44,79.2,69.68,73.48,49.0,82.16,71.88,72.56,69.64,81.04,64.72,82.24,76.72,62.68,75.72,71.92,72.88,42.52,82.48,72.24,78.96,23.92,21.88,22.0,10.24,9.48,22.92,10.12,11.84,FW
Luis Farina,70.88,77.94,64.62,71.75,59.38,73.94,52.62,77.5,66.12,67.62,68.06,77.56,83.44,82.5,77.44,69.56,78.81,72.19,66.31,73.62,63.75,63.62,44.62,54.0,65.38,63.75,64.62,39.25,52.5,48.88,9.31,8.31,6.31,8.31,8.31,MID
Luis Filipe Pimenta,53.0,55.0,48.0,42.0,44.0,59.0,36.0,58.0,46.0,53.0,53.0,55.0,62.0,64.0,70.0,61.0,56.0,60.5,57.0,60.0,58.0,56.0,61.0,35.0,61.0,48.0,53.0,35.0,47.0,36.0,14.0,10.0,14.0,15.0,15.0,MID
Luis Filipe,66.59,68.29,72.24,47.88,53.0,67.0,40.0,65.82,61.29,48.18,62.35,67.76,72.76,71.82,68.41,61.41,63.24,59.65,66.47,66.71,68.88,53.59,68.65,65.47,65.53,64.41,54.59,66.65,67.47,69.35,8.59,9.24,28.29,14.94,10.18,DEF
Luis Garcia,74.12,76.56,74.19,73.94,64.0,68.75,72.62,76.12,77.56,76.75,56.44,80.31,76.5,78.12,77.06,71.38,72.0,74.88,71.25,76.12,70.56,73.94,69.06,34.0,75.81,59.88,75.75,27.06,31.06,21.0,9.25,13.62,24.25,12.94,12.56,FW
Luis Garcia,74.12,76.81,72.69,73.44,63.88,74.0,67.88,75.62,72.0,70.5,66.56,78.12,73.19,72.0,72.75,70.81,70.38,73.19,67.88,55.5,65.5,73.25,64.81,43.06,71.06,70.69,78.06,27.06,35.12,26.0,13.81,12.25,24.88,17.06,9.88,MID
Luis Gustavo,64.06,74.38,56.0,46.12,47.12,73.12,43.12,62.62,65.75,70.44,63.19,66.38,72.0,67.06,75.0,63.38,81.0,70.19,61.0,66.56,55.0,60.62,55.44,51.62,60.38,65.94,52.12,41.62,56.12,48.12,7.12,14.12,11.12,8.12,7.12,MID
Luis Hernandez,67.6,72.33,74.87,36.2,63.2,62.4,32.2,52.6,57.2,41.2,71.27,68.53,73.8,75.33,63.73,63.8,62.07,71.73,74.8,76.87,71.87,47.53,70.07,68.53,50.2,54.2,43.2,65.8,65.73,63.8,7.2,6.2,10.2,7.2,8.2,DEF
Luis Jimenez,77.7,83.9,75.5,71.9,57.6,80.5,72.0,81.4,75.7,72.6,73.5,83.4,81.8,79.4,77.9,73.9,69.2,75.0,61.3,72.5,70.9,74.7,69.6,64.0,69.1,79.4,71.8,34.6,45.8,36.0,7.6,16.8,46.2,16.4,17.4,MID
Luis Leal,69.76,73.84,59.32,73.12,64.44,60.92,57.72,67.16,63.76,68.04,53.24,65.6,81.56,77.6,68.28,68.08,73.0,76.4,70.4,69.16,70.72,65.12,53.0,22.24,70.88,60.24,66.24,16.4,21.16,19.12,7.24,8.24,11.24,12.24,10.24,FW
Luis Manuel,66.2,66.2,46.6,40.4,63.0,67.6,23.8,51.4,56.4,49.0,64.0,63.4,56.4,55.8,60.0,70.6,66.0,57.8,68.2,77.4,67.8,57.6,73.8,71.6,43.4,60.4,37.0,54.8,60.8,57.2,6.0,14.0,14.0,7.0,5.0,MID
Luis Maria Zwick,56.12,66.62,23.12,20.38,20.12,30.38,20.38,20.12,23.12,22.0,22.38,20.38,48.0,47.0,39.0,50.38,51.0,20.38,50.0,51.12,58.0,20.38,22.75,21.38,20.5,23.12,24.38,20.5,22.75,20.5,56.38,54.5,51.88,55.38,61.88,GK
Luis Martins,67.5,75.79,72.61,54.07,51.14,66.18,44.29,67.86,69.82,74.25,64.54,70.21,73.86,73.57,67.0,64.54,76.0,81.68,64.0,71.54,54.61,78.32,67.93,66.29,61.86,55.57,45.25,64.82,69.96,67.57,7.25,12.25,11.25,8.25,7.25,DEF
Luis Moran,67.3,72.3,65.8,62.1,58.4,61.8,58.0,72.0,58.6,57.6,52.6,69.8,76.8,77.0,75.8,68.0,70.2,59.4,61.0,59.2,54.2,57.4,57.6,46.0,65.8,68.8,59.4,39.0,35.4,36.0,9.6,14.4,31.6,15.0,17.4,MID
Luis Muriel,74.84,82.71,60.0,74.97,54.97,69.94,71.45,85.45,71.03,58.84,54.13,84.1,87.1,88.13,84.35,74.26,76.39,75.26,62.84,63.32,64.87,70.84,50.0,22.55,76.39,65.87,74.48,22.55,23.03,20.65,7.87,9.87,9.87,13.87,5.87,FW
Luis Olim,63.0,63.57,62.71,44.0,53.0,61.24,44.0,61.0,25.81,44.29,59.05,62.67,66.95,63.24,64.86,62.71,71.57,64.86,70.67,66.71,61.86,39.0,66.43,65.67,57.48,56.14,48.1,61.43,63.43,62.95,5.19,10.52,15.86,15.57,14.62,DEF
Luis Pedro Cavanda,73.61,80.97,72.19,48.53,65.17,69.11,44.61,75.72,70.03,50.03,63.89,73.78,87.25,90.47,75.14,68.75,68.08,68.86,69.69,83.58,77.5,64.89,75.5,72.31,67.08,53.33,50.33,63.78,75.22,74.58,14.86,8.86,4.86,8.86,14.86,DEF
Luis Pedro Figueroa,69.11,69.95,72.68,51.68,62.95,68.37,53.37,66.84,71.37,60.11,66.63,70.58,80.32,83.58,76.68,58.37,60.37,67.26,63.68,71.63,73.58,67.79,68.37,64.74,61.95,68.37,64.58,59.16,52.95,58.63,11.21,6.11,16.26,12.11,8.11,MID
Luis Pedro,65.86,71.14,62.0,64.29,48.86,56.43,55.86,75.0,51.0,40.0,57.29,68.71,80.0,72.0,69.43,64.71,72.0,58.0,75.0,60.14,65.0,62.0,64.86,25.0,57.0,55.0,47.0,16.0,21.0,25.0,11.0,13.0,13.0,7.0,9.0,FW
Luis Pedro,62.0,75.0,54.0,22.0,67.0,65.0,19.0,61.0,34.0,19.0,61.0,61.0,63.0,65.5,59.0,55.5,45.0,28.0,57.0,60.0,75.0,29.0,69.0,63.0,33.0,30.0,47.0,59.0,68.0,63.0,9.0,9.0,11.0,9.0,7.0,DEF
Luis Perea,75.76,77.81,50.52,30.86,69.24,59.86,30.86,49.67,22.86,44.57,52.95,58.95,80.14,82.0,60.33,72.14,66.43,55.52,88.1,75.95,84.43,40.62,81.95,73.43,35.29,56.43,60.14,74.67,78.62,79.14,7.1,15.71,22.19,11.71,11.0,DEF
Luis Rocha,61.65,69.29,64.59,46.53,51.76,68.47,45.12,62.94,53.53,56.29,67.18,62.76,71.35,69.82,65.0,59.59,69.59,67.0,62.0,66.18,65.18,42.76,62.82,57.29,57.41,55.47,46.12,56.18,61.94,60.24,8.12,12.12,9.12,13.12,12.12,MID
Luis Seijas,68.58,69.55,70.61,61.39,49.26,69.35,70.61,69.77,69.26,68.68,67.97,70.9,71.58,65.45,74.1,65.55,74.06,72.0,67.23,71.48,56.39,72.29,33.87,50.97,65.03,66.13,62.0,40.94,54.39,49.19,15.26,13.26,14.26,11.26,13.26,MID
Luis Silva,65.64,74.36,60.0,61.0,56.0,72.91,50.0,67.0,59.18,49.27,69.73,70.55,65.0,63.0,59.0,59.09,58.0,68.91,50.0,69.73,68.0,56.27,75.73,51.0,65.91,68.55,59.0,47.55,53.73,53.64,12.0,13.0,10.0,10.0,8.0,MID
Luis Suarez,85.28,87.52,75.68,85.65,72.1,79.18,83.48,87.88,84.3,81.32,61.58,86.0,85.45,77.65,83.92,86.08,78.25,82.1,69.4,83.8,75.0,80.53,75.55,44.45,85.12,82.65,83.28,29.75,42.3,38.0,24.15,23.98,33.98,30.92,34.3,FW
Luisao,80.53,80.97,56.59,52.59,85.09,67.62,60.59,54.88,36.0,49.53,62.5,66.88,41.41,49.28,42.22,73.09,43.28,75.62,64.59,54.5,87.91,48.0,81.03,82.38,47.94,55.81,66.28,82.84,84.22,80.62,14.0,15.09,16.47,11.78,13.31,DEF
Luisinho,70.39,72.48,74.13,49.65,56.74,71.48,44.17,72.26,61.83,52.09,66.17,73.04,75.04,72.13,72.13,68.78,77.3,57.78,52.43,70.74,55.74,53.26,71.61,67.57,64.0,63.09,51.04,66.26,70.35,68.17,7.17,7.17,12.17,7.17,11.17,DEF
Luisinho,70.5,70.5,66.62,57.0,43.0,66.62,49.0,73.62,57.0,48.0,58.0,75.12,77.0,75.25,80.75,73.5,81.0,73.5,62.0,70.75,56.0,62.75,55.0,34.0,73.5,65.38,68.0,35.5,43.0,42.0,16.0,15.0,15.0,11.0,16.0,MID
Luiz Adriano,78.0,78.73,58.93,80.6,77.0,69.73,78.13,76.07,67.33,41.47,44.53,79.67,78.8,78.0,77.33,72.8,69.0,77.47,78.27,71.67,73.0,74.2,36.8,23.47,83.67,61.27,76.53,23.47,27.47,22.47,15.47,9.47,9.47,8.47,11.47,FW
Luiz Carlos,68.33,73.0,13.0,17.0,12.0,24.0,14.0,17.0,12.0,18.0,24.0,21.0,43.33,44.33,31.0,59.0,43.0,22.0,57.0,52.0,76.33,16.0,19.0,17.0,16.0,12.0,24.0,13.0,19.0,14.0,69.67,69.0,70.0,67.33,69.33,GK
